url;nama;ratings;reviewers;kategori;alamat;jam-opearsional
https://www.google.com/maps/place/WarKop+mak+DIAH/data=!4m7!3m6!1s0x2e69c5bd08027561:0x7941ce490faa442f!8m2!3d-6.560438!4d106.7338059!16s%2Fg%2F11kq687mj7!19sChIJYXUCCL3FaS4RL0SqD0nOQXk?authuser=0&hl=id&rclk=1;WarKop mak DIAH;5,0;(4);Kedai Kopi;CPQM+RGF;
https://www.google.com/maps/place/Es+Coklat+Baja/data=!4m7!3m6!1s0x2e69c52f837cdadb:0xf70b5f5d6c2eaeea!8m2!3d-6.5589167!4d106.7317784!16s%2Fg%2F11v5b_rz1k!19sChIJ29p8gy_FaS4R6q4ubF1fC_c?authuser=0&hl=id&rclk=1;Es Coklat Baja;5,0;(3);Kedai Kopi;Jl. Babakan Tengah No.7, RT.02/RW.08;⋅ Buka pukul 13.00
https://www.google.com/maps/place/Warkoden+%28+Warkop+Denok+%29/data=!4m7!3m6!1s0x2e69c51f37bd5135:0x450d74e5788f813b!8m2!3d-6.5618142!4d106.7310194!16s%2Fg%2F11gjxd0xp4!19sChIJNVG9Nx_FaS4RO4GPeOV0DUU?authuser=0&hl=id&rclk=1;Warkoden ( Warkop Denok );5,0;(2);Kedai Kopi;Jalan raya dramaga kampus ipb no 255;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Angkringan+Pancuran/data=!4m7!3m6!1s0x2e69c556e0c32b2f:0x6d21582acd2b9217!8m2!3d-6.5720569!4d106.7363859!16s%2Fg%2F11nnp1nb6l!19sChIJLyvD4FbFaS4RF5IrzSpYIW0?authuser=0&hl=id&rclk=1;Angkringan Pancuran;4,6;(71);Kedai Kopi;Lingkar Utara Jl. Dramaga Cantik No.RT 02;⋅ Buka pukul 13.00
https://www.google.com/maps/place/Kedai+Apresiasi+Alamanda/data=!4m7!3m6!1s0x2e69c5c0eb72834f:0x5cc703e6f2ed0ea5!8m2!3d-6.5649138!4d106.7346256!16s%2Fg%2F11kc0wdkm6!19sChIJT4Ny68DFaS4RpQ7t8uYDx1w?authuser=0&hl=id&rclk=1;Kedai Apresiasi Alamanda;4,4;(19);Kafe;CPPM+2VJ;⋅ Buka pukul 11.00
https://www.google.com/maps/place/Warung+D%26D/data=!4m7!3m6!1s0x2e69c5dbd6749de3:0x455748226fd6d62e!8m2!3d-6.5702983!4d106.7394177!16s%2Fg%2F11q3qxcsr5!19sChIJ45101tvFaS4RLtbWbyJIV0U?authuser=0&hl=id&rclk=1;Warung D&D;4,9;(7);Kedai Kopi;Jl. Raya Dramaga No.42;⋅ Buka pukul 16.00
https://www.google.com/maps/place/Bento+Kopi+IPB+Bogor/data=!4m7!3m6!1s0x2e69c5c88b402ff5:0x43ade40a92fb81a3!8m2!3d-6.567586!4d106.735084!16s%2Fg%2F11vdrk8y23!19sChIJ9S9Ai8jFaS4Ro4H7kgrkrUM?authuser=0&hl=id&rclk=1;Bento Kopi IPB Bogor;5,0;(1);Kedai Kopi;CPMP+32G;
https://www.google.com/maps/place/Warkop+Aamiin+Berkah/data=!4m7!3m6!1s0x2e69c5d2527e20c9:0xb10c386a8c0dcd5e!8m2!3d-6.5591595!4d106.7318997!16s%2Fg%2F11q99xgdkm!19sChIJySB-UtLFaS4RXs0NjGo4DLE?authuser=0&hl=id&rclk=1;Warkop Aamiin Berkah;5,0;(16);Kedai Kopi;Jl. Babakan Raya No.163, RT.04/RW.07;
https://www.google.com/maps/place/GG+cafe/data=!4m7!3m6!1s0x2e69c55c78a32e0b:0x9387a3fee159d212!8m2!3d-6.5739334!4d106.7380142!16s%2Fg%2F11r_rb0447!19sChIJCy6jeFzFaS4REtJZ4f6jh5M?authuser=0&hl=id&rclk=1;GG cafe;4,9;(56);Kedai Kopi;Jl. H. Abbas;⋅ Buka pukul 11.30
https://www.google.com/maps/place/Kedai+Bucie+Aneka+Jus/data=!4m7!3m6!1s0x2e69c582ff9cc6cd:0x674d7659ceaf0ddb!8m2!3d-6.5618057!4d106.7318248!16s%2Fg%2F11llhc88jx!19sChIJzcac_4LFaS4R2w2vzll2TWc?authuser=0&hl=id&rclk=1;Kedai Bucie Aneka Jus;5,0;(2);Kedai Kopi;Jl. Babakan Raya No.1-23;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Warmindo+si+uncal/data=!4m7!3m6!1s0x2e69c54fd3fd022f:0x3902b67427f38447!8m2!3d-6.5741425!4d106.7372227!16s%2Fg%2F11v13vx43p!19sChIJLwL900_FaS4RR4TzJ3S2Ajk?authuser=0&hl=id&rclk=1;Warmindo si uncal;5,0;(8);Kedai Kopi;;⋅ Buka pukul 12.00
https://www.google.com/maps/place/Warung+Shesya+%28Kedai+Smoothies%29/data=!4m7!3m6!1s0x2e69c5dc8920bae3:0x18723a017a04790a!8m2!3d-6.5629799!4d106.7258595!16s%2Fg%2F11l294rqz8!19sChIJ47ogidzFaS4RCnkEegE6chg?authuser=0&hl=id&rclk=1;Warung Shesya (Kedai Smoothies);5,0;(1);Kedai Kopi;Jl. Babakan - Dramaga;
https://www.google.com/maps/place/Warkop+%26+Warung+UT/data=!4m7!3m6!1s0x2e69c5eb0e879c53:0x1f8156d7152628d3!8m2!3d-6.5653113!4d106.7351207!16s%2Fg%2F11rj_sp1lh!19sChIJU5yHDuvFaS4R0ygmFddWgR8?authuser=0&hl=id&rclk=1;Warkop & Warung UT;5,0;(1);Kedai Kopi;Jl. Sawah Baru No.8, RT.01/RW.12;⋅ Buka pukul 07.00
https://www.google.com/maps/place/WARKOP+BAYU/data=!4m7!3m6!1s0x2e69c4ba766ac549:0xace7595c85c9676d!8m2!3d-6.5617851!4d106.7353136!16s%2Fg%2F11fy4ljz_c!19sChIJScVqdrrEaS4RbWfJhVxZ56w?authuser=0&hl=id&rclk=1;WARKOP BAYU;4,7;(14);Kedai Kopi;CPQP+74P, Jl. Sawah Baru, RT.01/RW.09;
https://www.google.com/maps/place/Kedai+saling+sapa/data=!4m7!3m6!1s0x2e69c500fe07912b:0x8a6f7007893f56bf!8m2!3d-6.5724829!4d106.7362403!16s%2Fg%2F11v9vkmcdq!19sChIJK5EH_gDFaS4Rv1Y_iQdwb4o?authuser=0&hl=id&rclk=1;Kedai saling sapa;5,0;(3);Kedai Kopi;CPHP+2F5, Jl. Lkr. Dramaga;⋅ Buka pukul 15.00
https://www.google.com/maps/place/Your+Tea+Bara/data=!4m7!3m6!1s0x2e69c51cde9f46e5:0x39172416572e868!8m2!3d-6.5598153!4d106.7315889!16s%2Fg%2F11p01kb_pz!19sChIJ5Uaf3hzFaS4RaOhyZUFykQM?authuser=0&hl=id&rclk=1;Your Tea Bara;5,0;(1);Kedai Teh;Jl. Babakan Raya No.76;⋅ Buka pukul 07.00
https://www.google.com/maps/place/Warkop+Hs+Central/data=!4m7!3m6!1s0x2e69c5ac448166c1:0xaaa05d9c2819d57f!8m2!3d-6.5598226!4d106.7336732!16s%2Fg%2F11p67390sv!19sChIJwWaBRKzFaS4Rf9UZKJxdoKo?authuser=0&hl=id&rclk=1;Warkop Hs Central;4,6;(131);Kedai Kopi;Jalan Baru Jl. Babakan Tengah No.56, RT.01/RW.09;
https://www.google.com/maps/place/Es+Coklat+Mantap+Chouppang+Dramaga/data=!4m7!3m6!1s0x2e69c5ae2c5f7d8f:0x72258f4e47ba396e!8m2!3d-6.5646239!4d106.7426088!16s%2Fg%2F11twhxcwgg!19sChIJj31fLK7FaS4Rbjm6R06PJXI?authuser=0&hl=id&rclk=1;Es Coklat Mantap Chouppang Dramaga;4,7;(6);Kedai Kopi;Pakuan Regency, Cluster Linggabuana D6 No. 5, Margajaya, Bogor Barat 16116;⋅ Buka pukul 07.00
https://www.google.com/maps/place/WARKOP+JP+CABANG+JR+PORTAL/data=!4m7!3m6!1s0x2e69c5ce88084af5:0x404dbd588d2aa19e!8m2!3d-6.5573559!4d106.735102!16s%2Fg%2F11h7f_5_xv!19sChIJ9UoIiM7FaS4RnqEqjVi9TUA?authuser=0&hl=id&rclk=1;WARKOP JP CABANG JR PORTAL;5,0;(4);Kedai Kopi;Jl. Babakan Lb. No.125, RT.1/RW.8;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Smoothies+Yummy/data=!4m7!3m6!1s0x2e69c59b6978d331:0x8311c35ab1397f8!8m2!3d-6.5630808!4d106.7327649!16s%2Fg%2F11vks5nr8q!19sChIJMdN4aZvFaS4R-JcTqzUcMQg?authuser=0&hl=id&rclk=1;Smoothies Yummy;5,0;(4);Kedai Kopi;Jl. Babakan Raya No.40;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Jelly+Potter+Kampus+IPB+Dramaga/data=!4m7!3m6!1s0x2e69c567789fea0b:0x2b6c6a86c0165fc1!8m2!3d-6.5615454!4d106.7307615!16s%2Fg%2F11h4d6tj98!19sChIJC-qfeGfFaS4RwV8WwIZqbCs?authuser=0&hl=id&rclk=1;Jelly Potter Kampus IPB Dramaga;4,7;(94);Kafe;Jl. Babakan Tengah No.25, RT.2/RW.08;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Warkop+%26+Warung+UT/data=!4m7!3m6!1s0x2e69c5eb0e879c53:0x1f8156d7152628d3!8m2!3d-6.5653113!4d106.7351207!16s%2Fg%2F11rj_sp1lh!19sChIJU5yHDuvFaS4R0ygmFddWgR8?authuser=0&hl=id&rclk=1;Warkop & Warung UT;5,0;(1);Kedai Kopi;Jl. Sawah Baru No.8, RT.01/RW.12;⋅ Buka pukul 07.00
https://www.google.com/maps/place/Kedai+saling+sapa/data=!4m7!3m6!1s0x2e69c500fe07912b:0x8a6f7007893f56bf!8m2!3d-6.5724829!4d106.7362403!16s%2Fg%2F11v9vkmcdq!19sChIJK5EH_gDFaS4Rv1Y_iQdwb4o?authuser=0&hl=id&rclk=1;Kedai saling sapa;5,0;(3);Kedai Kopi;CPHP+2F5, Jl. Lkr. Dramaga;⋅ Buka pukul 15.00
https://www.google.com/maps/place/Es+Coklat+Mantap+Chouppang+Dramaga/data=!4m7!3m6!1s0x2e69c5ae2c5f7d8f:0x72258f4e47ba396e!8m2!3d-6.5646239!4d106.7426088!16s%2Fg%2F11twhxcwgg!19sChIJj31fLK7FaS4Rbjm6R06PJXI?authuser=0&hl=id&rclk=1;Es Coklat Mantap Chouppang Dramaga;4,7;(6);Kedai Kopi;Pakuan Regency, Cluster Linggabuana D6 No. 5, Margajaya, Bogor Barat 16116;⋅ Buka pukul 07.00
https://www.google.com/maps/place/WARKOP+JP+CABANG+JR+PORTAL/data=!4m7!3m6!1s0x2e69c5ce88084af5:0x404dbd588d2aa19e!8m2!3d-6.5573559!4d106.735102!16s%2Fg%2F11h7f_5_xv!19sChIJ9UoIiM7FaS4RnqEqjVi9TUA?authuser=0&hl=id&rclk=1;WARKOP JP CABANG JR PORTAL;5,0;(4);Kedai Kopi;Jl. Babakan Lb. No.125, RT.1/RW.8;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Smoothies+Yummy/data=!4m7!3m6!1s0x2e69c59b6978d331:0x8311c35ab1397f8!8m2!3d-6.5630808!4d106.7327649!16s%2Fg%2F11vks5nr8q!19sChIJMdN4aZvFaS4R-JcTqzUcMQg?authuser=0&hl=id&rclk=1;Smoothies Yummy;5,0;(4);Kedai Kopi;Jl. Babakan Raya No.40;⋅ Buka pukul 10.00
https://www.google.com/maps/place/Jelly+Potter+Kampus+IPB+Dramaga/data=!4m7!3m6!1s0x2e69c567789fea0b:0x2b6c6a86c0165fc1!8m2!3d-6.5615454!4d106.7307615!16s%2Fg%2F11h4d6tj98!19sChIJC-qfeGfFaS4RwV8WwIZqbCs?authuser=0&hl=id&rclk=1;Jelly Potter Kampus IPB Dramaga;4,7;(94);Kafe;Jl. Babakan Tengah No.25, RT.2/RW.08;⋅ Buka pukul 09.00
https://www.google.com/maps/place/Saras+dramaga/data=!4m7!3m6!1s0x2e69c5f948408659:0x1d7d3d2b8f84385d!8m2!3d-6.5649005!4d106.7346615!16s%2Fg%2F11rn1lpx_4!19sChIJWYZASPnFaS4RXTiEjys9fR0?authuser=0&hl=id&rclk=1;Saras dramaga;3,5;(15);Kafe seni;Jln raya dramaga km8, RT/RW:001/001;⋅ Buka pukul 12.00
https://www.google.com/maps/place/Warkop+Bateng/data=!4m7!3m6!1s0x2e69c4b1d452ceff:0x174879b601660c36!8m2!3d-6.5588236!4d106.7320988!16s%2Fg%2F11cs3h9vqh!19sChIJ_85S1LHEaS4RNgxmAbZ5SBc?authuser=0&hl=id&rclk=1;Warkop Bateng;4,7;(160);Kafe;Jl. Babakan Tengah No.13;⋅ Buka pukul 06.00
https://www.google.com/maps/place/KELUARGA+DRAMAGA+BOGOR/data=!4m7!3m6!1s0x2e69c5802cf63289:0xde7d2734a81a75a1!8m2!3d-6.5728727!4d106.744744!16s%2Fg%2F11g0zwgg2g!19sChIJiTL2LIDFaS4RoXUaqDQnfd4?authuser=0&hl=id&rclk=1;KELUARGA DRAMAGA BOGOR;5,0;(50);Kafe;Jl. Raya Dramaga No.15, RT.03/RW.02;⋅ Buka pukul 07.00
https://www.google.com/maps/place/WARKOP+TANJAKAN/data=!4m7!3m6!1s0x2e69c52ec5a25b69:0x9ea9efa43611c449!8m2!3d-6.5629519!4d106.7238343!16s%2Fg%2F11j22kxd1s!19sChIJaVuixS7FaS4RScQRNqTvqZ4?authuser=0&hl=id&rclk=1;WARKOP TANJAKAN;4,8;(12);Kedai Kopi;Jl. Nasional 11 No.8-823;⋅ Buka pukul 18.00
https://www.google.com/maps/place/Kedai+Ahlun/data=!4m7!3m6!1s0x2e69c5440d757aa9:0x36a1ab4f0af6930b!8m2!3d-6.5596405!4d106.7333756!16s%2Fg%2F11nng6bf8t!19sChIJqXp1DUTFaS4RC5P2Ck-roTY?authuser=0&hl=id&rclk=1;Kedai Ahlun;5,0;(1);Kedai Kopi;Jl. Babakan Tengah;
